date,keyword,spend,impression,click,ctr
2026-01-07,라이나간병보험,3775.2,2,1,0.5
2026-01-07,라이나간병인보험,17012.6,25,5,0.2
2026-01-07,라이나더건강한치아보험,30452.4,43,7,0.162790698
2026-01-07,라이나보험,16383.4,18,4,0.222222222
2026-01-07,라이나생명,388506.8,688,119,0.172965116
2026-01-07,라이나생명간병인보험,17574.7,24,3,0.125
2026-01-07,라이나생명보험,18829.8,27,7,0.259259259
2026-01-07,라이나생명암보험,25129.5,12,2,0.166666667
2026-01-07,라이나생명어린이치아보험,12350.8,13,3,0.230769231
2026-01-07,라이나생명치과,17240.3,16,4,0.25
2026-01-07,라이나생명치과보험,2528.9,1,1,1
2026-01-07,라이나생명치아보험,44646.8,54,11,0.203703704
2026-01-07,라이나손해보험,171958.6,158,36,0.227848101
2026-01-07,라이나손해보험치아,20990.2,8,4,0.5
2026-01-07,라이나수술비보험,9430.3,36,3,0.083333333
2026-01-07,라이나암보험,88240.9,21,8,0.380952381
2026-01-07,라이나첫날부터암보험,70171.2,17,7,0.411764706
2026-01-07,라이나치과보험,30031.1,11,5,0.454545455
2026-01-07,라이나치아,4742.1,2,2,1
2026-01-07,라이나치아보험,172855.1,118,37,0.313559322
2026-01-07,라이나치아보험홈페이지,2541,6,1,0.166666667
2026-01-07,라이나퍼펙트케어암보험,10349.9,17,3,0.176470588
2026-01-07,메디컬보험,42410.5,188,5,0.026595745
2026-01-07,면책기간없는암보험,17521.9,9,2,0.222222222
2026-01-07,바로보장암보험,9992.4,17,1,0.058823529
2026-01-07,백내장보험,7162.1,32,2,0.0625
2026-01-07,백내장수술보험,13808.3,40,1,0.025
2026-01-07,수술보험,4870.8,203,3,0.014778325
2026-01-07,암보험,497946.9,1254,33,0.026315789
2026-01-07,암보험라이나,4067.8,27,1,0.037037037
2026-01-07,암보험추천,137566,103,4,0.038834951
2026-01-07,암진단보험,22344.3,3,1,0.333333333
2026-01-07,암진단비보험,16161.2,16,1,0.0625
2026-01-07,암치료비보험,1322.2,44,1,0.022727273
2026-01-07,어린이치아교정보험,39398.7,70,4,0.057142857
2026-01-07,임플란트보험,6483.4,96,2,0.020833333
2026-01-07,임플란트치아보험,1656.6,5,1,0.2
2026-01-07,입원비보험,30294,76,4,0.052631579
2026-01-07,저렴한암보험,35010.8,4,1,0.25
2026-01-07,치과보험,38434,183,3,0.016393443
2026-01-07,치과보험추천,11864.6,8,1,0.125
2026-01-07,치아보험,207658,539,33,0.06122449
2026-01-07,치아보험가입조건,2678.5,5,1,0.2
2026-01-07,치아보험교정,1580.7,2,1,0.5
2026-01-07,치아보험임플란트,6433.9,7,1,0.142857143
2026-01-07,치아보험추천,41946.3,70,4,0.057142857
2026-01-08,20대치아보험,8492,4,1,0.25
2026-01-08,간병보험,37249.3,141,2,0.014184397
2026-01-08,간병비,7740.7,172,1,0.005813953
2026-01-08,간병비보험,197026.5,453,29,0.06401766
2026-01-08,간병비보험비교,20967.1,19,2,0.105263158
2026-01-08,간병비보험추천,17563.7,36,3,0.083333333
2026-01-08,간병인보험,199553.2,298,23,0.077181208
2026-01-08,간병인보험가격,27065.5,41,4,0.097560976
2026-01-08,간병인보험비교,38289.9,13,2,0.153846154
2026-01-08,간병인보험추천,3663,86,1,0.011627907
2026-01-08,간병인보험필요한가,1167.1,91,1,0.010989011
2026-01-08,건강보험,50761.7,528,9,0.017045455
2026-01-08,라이나,64055.2,59,12,0.203389831
2026-01-08,라이나간병인보험,20626.1,27,4,0.148148148
2026-01-08,라이나더건강한치아보험,5194.2,14,2,0.142857143
2026-01-08,라이나보험,19014.6,19,5,0.263157895
2026-01-08,라이나생명,458877.1,545,115,0.211009174
2026-01-08,라이나생명간병보험,3207.6,1,1,1
2026-01-08,라이나생명간병인보험,12377.2,21,3,0.142857143
2026-01-08,라이나생명무배당the건강한치아보험,9423.7,1,1,1
2026-01-08,라이나생명보험,7582.3,13,4,0.307692308
2026-01-08,라이나생명암보험,87066.1,20,7,0.35
2026-01-08,라이나생명어린이치아보험,26803.7,41,3,0.073170732
2026-01-08,라이나생명첫날부터암보험,5030.3,5,1,0.2
2026-01-08,라이나생명치과,2633.4,26,1,0.038461538
2026-01-08,라이나생명치과보험,1413.5,4,1,0.25
2026-01-08,라이나생명치아보험,99468.6,71,19,0.267605634
2026-01-08,라이나생명치아보험료,6833.2,6,2,0.333333333
2026-01-08,라이나손해보험,99022,148,26,0.175675676
2026-01-08,라이나수술비보험,52375.4,79,10,0.126582278
2026-01-08,라이나암보험,12177,12,1,0.083333333
2026-01-08,라이나첫날부터암보험,10578.7,4,1,0.25
2026-01-08,라이나치과,2494.8,2,1,0.5
2026-01-08,라이나치과보험,23334.3,6,4,0.666666667
2026-01-08,라이나치아,6196.3,8,3,0.375
2026-01-08,라이나치아보험,267334.1,121,43,0.355371901
2026-01-08,라이나치아보험홈페이지,5438.4,2,2,1
2026-01-08,라이나퍼펙트케어암보험,224247.1,282,44,0.156028369
2026-01-08,메디컬보험,17908,237,5,0.021097046
2026-01-08,무배당the건강한치아보험,3460.6,2,1,0.5
2026-01-08,무배당the건강한치아보험v,5254.7,19,1,0.052631579
2026-01-08,바로보장암보험,23386,6,2,0.333333333
2026-01-08,백내장보험,2775.3,21,1,0.047619048
2026-01-08,백내장수술보험,1678.6,42,1,0.023809524
2026-01-08,수술보험,12678.6,231,3,0.012987013
2026-01-08,수술비보험,27063.3,85,2,0.023529412
2026-01-08,암보험,346161.2,1523,28,0.018384767
2026-01-08,암보험가격,18623,12,2,0.166666667
2026-01-08,암보험가입,9183.9,5,1,0.2
2026-01-08,암보험상품,3517.8,11,1,0.090909091
2026-01-08,암보험추천,108329.1,108,7,0.064814815
2026-01-08,암진단보험,15719,1,1,1
2026-01-08,어린이치아교정보험,23596.1,84,6,0.071428571
2026-01-08,임플란트보험,2388.1,87,2,0.022988506
2026-01-08,임플란트치아보험,764.5,9,1,0.111111111
2026-01-08,입원비보험,17986.1,99,2,0.02020202
2026-01-08,종합보험,17593.4,11,4,0.363636364
2026-01-08,진단금보험,11539,20,1,0.05
2026-01-08,첫날부터암보험,39092.9,11,2,0.181818182
2026-01-08,치과보험,19255.5,148,7,0.047297297
2026-01-08,치아보험,258373.5,585,42,0.071794872
2026-01-08,치아보험가격,8052,37,3,0.081081081
2026-01-08,치아보험면책기간,3449.6,11,2,0.181818182
2026-01-08,치아보험비교,8245.6,21,2,0.095238095
2026-01-08,치아보험순위,361.9,5,1,0.2
2026-01-08,치아보험임플란트,2841.3,13,2,0.153846154
2026-01-08,치아보험추천,29916.7,83,3,0.036144578
2026-01-09,80세보험가입,8276.4,23,2,0.086956522
2026-01-09,가족간병인보험,14494.7,11,1,0.090909091
2026-01-09,간병보험,27282.2,114,4,0.035087719
2026-01-09,간병비보험,119794.4,399,19,0.047619048
2026-01-09,간병비보험가격,24363.9,7,3,0.428571429
2026-01-09,간병비보험추천,76616.1,37,4,0.108108108
2026-01-09,간병인보험,165980.1,310,19,0.061290323
2026-01-09,간병인보험가격,6592.3,20,1,0.05
2026-01-09,간병인보험추천,6352.5,60,1,0.016666667
2026-01-09,건강보험,30035.5,419,10,0.023866348
2026-01-09,라이나,34272.7,34,7,0.205882353
2026-01-09,라이나간병보험,5165.6,5,1,0.2
2026-01-09,라이나간병인보험,23020.8,43,7,0.162790698
2026-01-09,라이나더건강한치아보험,8179.6,20,2,0.1
2026-01-09,라이나무배당the건강한치아보험,3073.4,2,2,1
2026-01-09,라이나보험,1393.7,8,1,0.125
2026-01-09,라이나생명,291319.6,317,67,0.211356467
2026-01-09,라이나생명간병인보험,4708,17,2,0.117647059
2026-01-09,라이나생명보험,9271.9,11,3,0.272727273
2026-01-09,라이나생명암보험,29693.4,24,6,0.25
2026-01-09,라이나생명어린이치아보험,2734.6,26,1,0.038461538
2026-01-09,라이나생명첫날부터암보험,3432,5,2,0.4
2026-01-09,라이나생명치과,10906.5,19,2,0.105263158
2026-01-09,라이나생명치과보험,5988.4,4,1,0.25
2026-01-09,라이나생명치아보험,106521.8,49,22,0.448979592
2026-01-09,라이나생명치아보험료,2410.1,10,2,0.2
2026-01-09,라이나손해보험,96880.3,85,19,0.223529412
2026-01-09,라이나수술비보험,8347.9,16,3,0.1875
2026-01-09,라이나실비보험,11209,6,1,0.166666667
2026-01-09,라이나암보험,21793.2,21,6,0.285714286
2026-01-09,라이나어린이치아보험,5930.1,4,1,0.25
2026-01-09,라이나치과,2953.5,1,1,1
2026-01-09,라이나치과보험,34771,10,7,0.7
2026-01-09,라이나치아보험,193422.9,91,31,0.340659341
2026-01-09,라이나퍼펙트케어암보험,467632,727,104,0.143053645
2026-01-09,메디컬보험,44656.7,239,6,0.025104603
2026-01-09,무배당the건강한치아보험v,16373.5,32,3,0.09375
2026-01-09,바로보장암보험,12547.7,4,1,0.25
2026-01-09,수술보험,8691.1,208,4,0.019230769
2026-01-09,수술비보험추천,13393.6,31,2,0.064516129
2026-01-09,실비암보험,38922.4,4,1,0.25
2026-01-09,암보험,463112.1,1103,18,0.01631913
2026-01-09,암보험비교,39908,10,1,0.1
2026-01-09,암보험상품,848.1,12,1,0.083333333
2026-01-09,암보험설계,16106.2,10,2,0.2
2026-01-09,암보험추천,110295.9,100,3,0.03
2026-01-09,어린이치아교정보험,65910.9,75,8,0.106666667
2026-01-09,여성보험,66897.6,14,1,0.071428571
2026-01-09,유병자암보험,9830.7,8,1,0.125
2026-01-09,인레이보험,7140.1,5,2,0.4
2026-01-09,임플란트보험,16199.7,111,2,0.018018018
2026-01-09,입원비보험,20002.4,120,5,0.041666667
2026-01-09,입원일당보험,19078.4,26,2,0.076923077
2026-01-09,첫날부터암보험,9713,19,3,0.157894737
2026-01-09,치과보험,45467.4,156,7,0.044871795
2026-01-09,치아보험,294937.5,551,41,0.074410163
2026-01-09,치아보험가격,22277.2,41,4,0.097560976
2026-01-09,치아보험임플란트,1801.8,18,3,0.166666667
2026-01-09,치아보험추천,9463.3,29,1,0.034482759
2026-01-09,홈쇼핑암보험,17345.9,5,1,0.2
2026-01-10,가입첫날부터보장되는암보험,1060.4,6,1,0.166666667
2026-01-10,간병보험,7357.9,104,2,0.019230769
2026-01-10,간병비,3327.5,153,2,0.013071895
2026-01-10,간병비보험,143444.4,376,21,0.055851064
2026-01-10,간병비보험가격,10396.1,14,1,0.071428571
2026-01-10,간병인보험,159667.2,255,19,0.074509804
2026-01-10,간병인보험가격,26408.8,26,5,0.192307692
2026-01-10,간병인보험비교,3051.4,16,1,0.0625
2026-01-10,건강보험,65216.8,429,19,0.044289044
2026-01-10,다이렉트건강보험,1952.5,14,2,0.142857143
2026-01-10,라이나,47338.5,32,6,0.1875
2026-01-10,라이나간병인보험,9123.4,14,5,0.357142857
2026-01-10,라이나더건강한치아보험,9209.2,26,2,0.076923077
2026-01-10,라이나생명,202711.3,264,38,0.143939394
2026-01-10,라이나생명무배당the건강한치아보험,2209.9,1,1,1
2026-01-10,라이나생명암보험,5709,13,1,0.076923077
2026-01-10,라이나생명어린이치아보험,46101,17,6,0.352941176
2026-01-10,라이나생명치과,13955.7,11,1,0.090909091
2026-01-10,라이나생명치아보험,9364.3,26,4,0.153846154
2026-01-10,라이나생명치아보험료,1084.6,36,1,0.027777778
2026-01-10,라이나손해보험,77872.3,65,13,0.2
2026-01-10,라이나치과보험,38134.8,22,7,0.318181818
2026-01-10,라이나치아보험,117935.4,85,12,0.141176471
2026-01-10,라이나퍼펙트케어암보험,126894.9,176,18,0.102272727
2026-01-10,메디컬보험,14036,175,4,0.022857143
2026-01-10,무배당the건강한치아보험,3293.4,10,1,0.1
2026-01-10,무배당the건강한치아보험v,2875.4,27,1,0.037037037
2026-01-10,백내장보험,1588.4,28,1,0.035714286
2026-01-10,수술보험,4813.6,139,2,0.014388489
2026-01-10,수술비보험,11935,78,2,0.025641026
2026-01-10,암보험,164763.5,1002,19,0.018962076
2026-01-10,암보험추천,250738.4,92,10,0.108695652
2026-01-10,암진단비1억,72956.4,3,2,0.666666667
2026-01-10,암진단비보험,25094.3,20,2,0.1
2026-01-10,암치료비보험,8046.5,27,1,0.037037037
2026-01-10,유병자보험,3348.4,33,1,0.03030303
2026-01-10,임플란트보험,33102.3,289,8,0.027681661
2026-01-10,임플란트치아보험,1861.2,12,2,0.166666667
2026-01-10,입원보험,8111.4,32,1,0.03125
2026-01-10,입원비보험,19318.2,65,3,0.046153846
2026-01-10,진단금보험,11830.5,15,1,0.066666667
2026-01-10,첫날부터암보험,23084.6,11,2,0.181818182
2026-01-10,치과보험,187379.5,327,28,0.085626911
2026-01-10,치과보험가격,3407.8,5,1,0.2
2026-01-10,치과보험비교,14403.4,20,12,0.6
2026-01-10,치과보험추천,15610.1,9,1,0.111111111
2026-01-10,치아교정보험,1690.7,8,2,0.25
2026-01-10,치아보험,172029,652,19,0.029141104
2026-01-10,치아보험가격,77955.9,98,14,0.142857143
2026-01-10,치아보험가입조건,14042.6,8,2,0.25
2026-01-10,치아보험임플란트,22738.1,60,21,0.35
2026-01-10,치아보험추천,15951.1,44,1,0.022727273
2026-01-11,간병보험,23052.7,79,4,0.050632911
2026-01-11,간병비,4782.8,107,2,0.018691589
2026-01-11,간병비보험,47382.5,333,11,0.033033033
2026-01-11,간병비보험추천,14353.9,36,2,0.055555556
2026-01-11,간병인보험,86519.4,233,14,0.060085837
2026-01-11,간병인보험가격,27427.4,37,4,0.108108108
2026-01-11,간병인보험추천,4809.2,43,1,0.023255814
2026-01-11,건강보험,41371,298,10,0.033557047
2026-01-11,골라담는간편건강보험,2493.7,1,1,1
2026-01-11,다이렉트건강보험,921.8,8,1,0.125
2026-01-11,라이나,32556.7,31,4,0.129032258
2026-01-11,라이나간병인보험,2041.6,7,1,0.142857143
2026-01-11,라이나더건강한치아보험,5975.2,11,1,0.090909091
2026-01-11,라이나생명,337604.3,271,45,0.166051661
2026-01-11,라이나생명보험,9083.8,14,1,0.071428571
2026-01-11,라이나생명암보험,22695.2,12,2,0.166666667
2026-01-11,라이나생명어린이치아보험,44661.1,16,5,0.3125
2026-01-11,라이나생명첫날부터암보험,3870.9,5,1,0.2
2026-01-11,라이나생명치아보험,51882.6,33,6,0.181818182
2026-01-11,라이나손해보험,55242,75,10,0.133333333
2026-01-11,라이나손해보험치아,13481.6,1,1,1
2026-01-11,라이나암보험,25109.7,10,3,0.3
2026-01-11,라이나어린이치아보험,2844.6,2,1,0.5
2026-01-11,라이나첫날부터암보험,3253.8,7,1,0.142857143
2026-01-11,라이나치과보험,19702.1,13,3,0.230769231
2026-01-11,라이나치아,5201.9,1,1,1
2026-01-11,라이나치아보험,202219.6,67,15,0.223880597
2026-01-11,라이나퍼펙트케어암보험,118804.4,139,21,0.151079137
2026-01-11,메디컬보험,39618.7,205,6,0.029268293
2026-01-11,바로보장암보험,22814,9,1,0.111111111
2026-01-11,백내장수술보험,4055.7,33,2,0.060606061
2026-01-11,수술보험,10007.8,147,4,0.027210884
2026-01-11,수술비보험,10589.7,77,2,0.025974026
2026-01-11,실비암보험,5485.7,4,1,0.25
2026-01-11,암보험,244118.6,787,19,0.024142313
2026-01-11,암보험라이나,7133.5,21,2,0.095238095
2026-01-11,암보험추천,78399.2,71,2,0.028169014
2026-01-11,암진단비1억,11423.5,5,1,0.2
2026-01-11,어린이치아교정보험,5060,29,2,0.068965517
2026-01-11,유병자암보험,9197.1,5,1,0.2
2026-01-11,임플란트보험,10302.6,234,4,0.017094017
2026-01-11,임플란트치아보험,614.9,5,1,0.2
2026-01-11,입원보험,11646.8,26,2,0.076923077
2026-01-11,입원비보험,16914.7,69,3,0.043478261
2026-01-11,종합건강보험,6394.3,3,1,0.333333333
2026-01-11,첫날부터암보험,6770.5,5,1,0.2
2026-01-11,치과보험,89510.3,254,12,0.047244094
2026-01-11,치과보험가격,7209.4,7,1,0.142857143
2026-01-11,치과보험비교,2439.8,11,3,0.272727273
2026-01-11,치과보험추천,49709,7,2,0.285714286
2026-01-11,치아보험,184451.3,417,12,0.028776978
2026-01-11,치아보험가격,43984.6,77,6,0.077922078
2026-01-11,치아보험면책기간,4604.6,9,1,0.111111111
2026-01-11,치아보험비교,21847.1,10,1,0.1
2026-01-11,치아보험임플란트,9650.3,37,8,0.216216216
2026-01-11,치아보험추천,48375.8,19,2,0.105263158
2026-01-11,치아보험크라운,19255.5,3,2,0.666666667
2026-01-12,80세보험가입,7186.3,32,2,0.0625
2026-01-12,가입첫날부터보장되는암보험,13974.4,5,1,0.2
2026-01-12,가족간병인보험,17194.1,7,3,0.428571429
2026-01-12,간병보험,51289.7,156,8,0.051282051
2026-01-12,간병보험료,8343.5,6,1,0.166666667
2026-01-12,간병비보험,79278.1,474,13,0.02742616
2026-01-12,간병비보험가격,4085.4,15,1,0.066666667
2026-01-12,간병비보험추천,12062.6,38,2,0.052631579
2026-01-12,간병인보험,169862,331,22,0.066465257
2026-01-12,간병인보험가격,62815.5,14,4,0.285714286
2026-01-12,간병인보험추천,27106.2,73,4,0.054794521
2026-01-12,건강보험,40925.5,377,12,0.031830239
2026-01-12,골라담는간편건강보험,1095.6,1,1,1
2026-01-12,라이나,59390.1,62,17,0.274193548
2026-01-12,라이나간병보험,3791.7,4,1,0.25
2026-01-12,라이나간병인보험,18429.4,7,3,0.428571429
2026-01-12,라이나더건강한치아보험,33922.9,6,3,0.5
2026-01-12,라이나무배당치아보험,3043.7,8,1,0.125
2026-01-12,라이나보험,22689.7,16,5,0.3125
2026-01-12,라이나생명,514761.5,598,150,0.25083612
2026-01-12,라이나생명간병인보험,11532.4,19,2,0.105263158
2026-01-12,라이나생명무배당the건강한치아보험,2435.4,1,1,1
2026-01-12,라이나생명보험,43322.4,41,14,0.341463415
2026-01-12,라이나생명암보험,73103.8,11,4,0.363636364
2026-01-12,라이나생명어린이치아보험,37504.5,47,7,0.14893617
2026-01-12,라이나생명치과,10683.2,20,4,0.2
2026-01-12,라이나생명치아보험,71253.6,55,14,0.254545455
2026-01-12,라이나생명치아보험료,1906.3,8,2,0.25
2026-01-12,라이나손해보험,139029,163,31,0.190184049
2026-01-12,라이나암보험,20473.2,10,4,0.4
2026-01-12,라이나첫날부터암보험,4427.5,6,1,0.166666667
2026-01-12,라이나치과,4480.3,3,1,0.333333333
2026-01-12,라이나치과보험,45351.9,19,9,0.473684211
2026-01-12,라이나치아,7313.9,1,1,1
2026-01-12,라이나치아보험,237116,108,41,0.37962963
2026-01-12,라이나치아보험전화,1364,2,1,0.5
2026-01-12,라이나치아보험혜택,229.9,1,1,1
2026-01-12,라이나치아보험홈페이지,3457.3,6,2,0.333333333
2026-01-12,라이나퍼펙트케어암보험,103933.5,123,17,0.138211382
2026-01-12,메디컬보험,11133.1,238,5,0.021008403
2026-01-12,무배당the건강한치아보험,16106.2,14,2,0.142857143
